chassis,variant,mc_idx,alpha,r_max,kd_max,beta_ATPM,Ka_r,Ki_r,PFL_inh_K,gamma_NADH,EtOH,peak_S,X_final,yield
WT,A,70,0.6612409499988365,8.583750117965703,5.075036027659274,0.0837741113181132,2.8134450614750124,13.03197867497012,1.0203835728582162,0.0257391027144044,18.79061426139614,5.653610122490052,0.3848307911422641,1.1857938819571447
WT,A,71,1.2372998749625723,9.115908634137227,3.499802016515117,0.097445945284781,1.2049751514679323,10.99309487809313,1.0158942730309652,0.0363070380308735,13.158005944673551,10.578913930929993,0.1849946646167257,1.5754732934779745
WT,A,72,1.0123606049153178,7.833307841563054,4.624570076338863,0.1295989946960534,1.0660695831879667,15.78650427662371,0.8855093238356968,0.0349490175100448,16.182891681181978,8.655683172025967,0.2356590302137155,1.541678187253542
WT,A,73,0.5240673968246247,12.278472834264006,5.147678196877042,0.0882370896456089,2.2935724412768588,11.753989954992846,1.3641889380826302,0.0333004992222385,20.37140924832116,4.480776242850541,0.3944359677227572,1.2438637231783594
WT,A,74,0.4585759207856412,7.706268896400375,5.882835156978237,0.105926353560905,2.4146901592808927,13.632406485087447,1.3399360245792138,0.0311130202023624,19.217410703312584,3.920824122717232,0.4285262850477278,1.1053151874227385
WT,A,75,0.8771023410158543,7.6428347831864,2.8260674953138416,0.1177094570224237,1.739016795160603,9.187466584261587,0.8223220999436678,0.0323856144334508,19.64211422747048,7.499225015685555,0.3271759732274562,1.3974852121919286
WT,A,76,1.1140046349463784,11.50788483910189,5.047560127769508,0.1348598975436984,0.9792862314400994,11.859220529291552,0.6406259261895949,0.0136120285029618,13.368524922147024,9.524739628791536,0.1816954257116155,1.6178047244465648
WT,A,77,1.3249735349601384,9.412206987244808,5.949220053425989,0.0815980640298103,1.943154091849903,13.482817761795792,0.5537315521041124,0.0164385181591553,6.316802142108032,11.328523723909182,0.090748659059968,1.5248274882840207
WT,A,78,1.4778100860370729,8.384351346235766,4.965099636831296,0.1205607048080965,2.4979257187600803,11.271474288189587,0.420601448546516,0.0119566752681947,4.7745357052636095,12.635276235616972,0.0694715882945002,1.4920389885092358
WT,A,79,0.8165836719045758,6.522617782085259,3.046910436832937,0.0636761702723306,1.486389923843789,15.012474138278112,0.5561153074693865,0.0304642979208564,20.30719932239357,6.981790394784124,0.3418128099744814,1.389218149863923
WT,A,80,0.735324181198205,12.77063341034141,4.122623006705759,0.1363138952743374,0.8408976229322698,9.5424733033246,0.8534287771332983,0.0130418870962537,22.51788582943395,6.287021749244653,0.3163744244431077,1.5968134187584055
WT,A,81,0.1023943788629153,6.983052449134597,5.212945873561237,0.0711322390082284,1.2820768203711226,10.749426540154834,1.419216812670046,0.0280565422909036,18.27823858787705,0.8754719392779264,0.5013408335839306,0.9247870740228104
WT,A,82,1.3634424115775965,11.418791452984824,3.470784699096878,0.0827975332769042,1.3326672429655126,15.337198966811808,0.6011799193980201,0.034703242323419,10.528346368648664,11.657432618988448,0.1428900294912108,1.609373820352963
WT,A,83,0.1671037363349791,11.856192367450058,4.70102410103533,0.0729074935306504,2.130335619539846,15.13619970031608,0.9690819764385864,0.0289290430447914,18.50885537613708,1.4287369456640715,0.4839479068928736,0.964929751136118
WT,A,84,1.2833105421530857,9.97558385030548,5.682237001905332,0.0946923027705593,1.4101368879003822,10.771173619679654,1.143230627158906,0.0381841959387188,7.796986938617025,10.97230513540888,0.1079149255400311,1.573380924093175
WT,A,85,0.6166286361170317,11.348857525466071,4.477627152381409,0.1168537333350782,1.0613240461438376,10.18632749197662,1.2420599964533945,0.0317214982184487,22.729096648098885,5.27217483880062,0.3451117112898962,1.5070911740124242
WT,A,86,0.3400836013955972,8.410568226984124,3.11320962901592,0.067361583230151,1.1383391592908207,14.415643484198956,1.4101140161732268,0.014442690880752,21.398262424350804,2.907714791932356,0.4106714596347371,1.254443614547455
WT,A,87,0.2892185067575851,6.609150379243354,4.172995464376735,0.1368141350247999,2.395374428710688,14.021695749888064,0.8038158604891694,0.0279923251369326,18.52537003775659,2.472818232777353,0.4736626036109149,0.9828917203282098
WT,A,88,0.5348913395203785,6.7276076598583945,3.246005774211047,0.1251626239332001,1.5863177610314343,12.878219814288336,0.9502923554149704,0.0328242205840008,20.70095742574951,4.573320952899236,0.3984762351106126,1.2482830034049628
WT,A,89,0.9709049192143032,8.058057250261715,3.089308382682077,0.1397076322119614,1.9160849914863616,15.829327325104408,0.6535440505086062,0.0185955008403804,17.990946940483475,8.301237059282291,0.2947233971249982,1.4133149385116983
WT,A,90,0.7165297123787648,9.84675945750588,4.547294957628109,0.1226746339699031,2.3132251228605742,10.310384777451508,1.0776171429770165,0.0294614227260223,19.41072199004016,6.126329040838439,0.3545498320143811,1.300609498484122
WT,A,91,0.1816161141893384,13.35487518581605,5.409054985351734,0.0915363054172042,2.000538544010114,11.345625390622594,0.790348112831845,0.02759027033019,18.800237256555413,1.5528177763188438,0.4698473140962687,1.003939537140422
WT,A,92,0.8087401776770642,9.290992634403024,4.357522070147553,0.1191673674182756,2.848301532129705,12.073496042883663,0.908862031208773,0.0170287078364072,17.971887397848594,6.914728519138899,0.3403817015987733,1.2615845000080452
WT,A,93,0.2134532098634232,13.116710419672728,3.649469762386381,0.0606015704972599,1.655887412399317,13.439351069154949,1.3176052169604628,0.0356293229072913,19.544487808382,1.8250249443322688,0.4475075634650616,1.0829424698010108
WT,A,94,0.1955611883426427,9.264070734086808,2.8519448770917406,0.1260326853095559,2.227042595865063,15.415295025870034,0.4963370135060615,0.0247107696658022,18.44094042740485,1.6720481603295954,0.4839467311603661,0.9613239012671748
WT,A,95,0.9983227870408722,8.287494560357308,2.614821400264678,0.1018276327000894,2.533558143588004,13.713965370331003,1.1020927263312372,0.0335603802253867,17.699518905222497,8.535659829199457,0.3096450710114389,1.3423349191259766
WT,A,96,0.5455638342579365,8.862609928370365,3.841694551417554,0.0855175974390184,0.8681969744975361,13.85857096677617,0.9341734537467906,0.023798062899036,23.30350612476468,4.664570782905358,0.3626541102292012,1.4802662849642287
WT,A,97,0.987446846146986,10.303609187118647,4.746054805581705,0.1033880776935045,2.168496742075792,12.46080350757635,0.4042390642894281,0.0264876122577915,15.663100264990897,8.44267053455673,0.2508762006218649,1.4369787312468911
WT,A,98,1.1671237720809644,13.515682165025389,3.280986267943069,0.1082602741844133,1.2343592080323684,15.16880649128186,0.7329776643764463,0.0157121197686526,15.491185291906955,9.978908251292246,0.2119380646769117,1.6157542491629835
WT,A,99,0.1247570833923407,12.020270668307134,5.500994239835379,0.0647272518515383,2.604509082080803,9.35642065753413,1.0437411031784618,0.0360117391010888,18.115325617874586,1.0666730630045134,0.5110613244224284,0.9016175700463206
WT,A,100,0.5473740768213495,13.108190081477176,4.1436925860871945,0.1371420718736468,1.111159222253597,12.176785149830458,0.6974645016049725,0.0388885503346204,23.04353387567238,4.680048356822539,0.3545083013133385,1.4926067376375884
WT,A,101,0.6912483857019865,10.272727115165358,3.952285383530902,0.0776819114502638,2.6121979826809127,9.73360360075644,0.5443988622934524,0.0232357125237116,19.608699436212625,5.910173697751985,0.3739426747435363,1.258242469378749
WT,A,102,0.5528035231801521,9.376295526367226,3.3926657253037624,0.083730233380676,2.66447564088796,12.85046782923198,0.9451083452816712,0.0302987233299116,19.692974202806823,4.726470123190301,0.4131416278652019,1.1637309564152378
WT,A,103,0.6527990135251281,9.644551184878784,5.353110618157432,0.0686788518917715,2.928929015617737,14.822210175246228,0.590781468788099,0.0161964701156194,18.87678717934441,5.581431565639845,0.3847709561768691,1.1913837492380672
WT,A,104,0.6549726870758443,13.167072536429105,4.065317316667216,0.0809382717786771,2.3069068110926363,11.42468612167451,0.6356792674359295,0.0282297065745462,20.602665750992607,5.600016474498469,0.3673091600304365,1.3292051555268605
WT,A,105,0.5137634597978933,8.128039800160058,3.023877241905183,0.1293052822614501,1.6072746596493706,10.650139715932486,0.8167467882344377,0.0129442083348567,21.047789312934743,4.392677581271987,0.3969695855531077,1.2701728022324497
